,title,price,link
43,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Backlit KB, Windows 11 + Mso'21 & 15 Month McAfee, Silver, Thin & Light- 1.62kg  ","55,990",https://amazon.in//Dell-Inspiron-i5-1334U-Processor-39-62cm/dp/B0D2Y1BLDT/ref=sr_1_52?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-52
44,"(Refurbished) ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","41,641",https://amazon.in//Refurbished-ASUS-Vivobook-i5-12500H-X1502ZA-EJ542WS/dp/B0CBZ6HMKR/ref=sr_1_53?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-53
45,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (8GB/512GB SSD/Intel Integrated UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021  ","30,780",https://amazon.in//Lenovo-V14-G3-Intel-1215U/dp/B0DGKZPWV5/ref=sr_1_54?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-54
46,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty  ","24,990",https://amazon.in//Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_55?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-55
47,"ASUS Vivobook 15 Thin and Light Laptop,Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, (16GB RAM/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ541WS  ","48,990",https://amazon.in//ASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ541WS/dp/B0C7H6SSC8/ref=sr_1_56?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-56
48,"Acer Aspire Lite AMD Ryzen 5-5625U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","32,990",https://amazon.in//Acer-5-5625U-Premium-Windows-AL15-41/dp/B0DG2GCTD7/ref=sr_1_8?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.MRd60dKA8Kt0qkW_Qpv-3ImXq-WAJEHoB6gl6y-ZPQO-IKzwL-MiyTcUdmcfJVJJhZcSZQcD1u-1s_YD8jAzr2uZB6CNN0Ke6G6R4OplqxFaDC0W70WV8cs7fMuxU95hT-WgLtRaRwSOhzg5Ri8Q9xFzMfC4YUaijl1Y7jU4fYWrN_YN5Zef20L2OiaK69LhWYazzsfXlhyTU3mXNqy4Pbz4vf8RTi0DhY97i8ejKGU.UqDLepBJ2vgyq648JvqiaudVD3hPx-0vFQKwWtyso-w&dib_tag=se&keywords=laptop&qid=1729690040&sprefix=laptop%2Caps%2C293&sr=8-8
49,"(Refurbished) Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/12GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG  ","33,991",https://amazon.in//Refurbished-Acer-i5-12450H-Win11Home-Graphics/dp/B0DJZDYYKV/ref=sr_1_57?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-57
50,"HP Smartchoice Victus Gaming Laptop, 13th Gen Intel Core i5-13420H,6GB RTX 4050 GPU,15.6-inch(39.6 cm),FHD,IPS,144 Hz,16GB DDR4,1TB SSD,Backlit KB,B&O (Win 11,MSO,Blue,2.37 kg),fa1317TX  ","79,990",https://amazon.in//HP-Smartchoice-i5-13420H-15-6-inch-fa1317TX/dp/B0D1YHWVF9/ref=sr_1_58?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-58
51,"Lenovo IdeaPad 1 AMD Ryzen 5 7520U 15.6"" HD Thin and Light Laptop (8 GB/512GB SDD/Windows 11 Home/1Yr Warranty/Cloud Grey/1.58Kg), 82VG00ESIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxODQzNjczODY5OTM5NzI1OjE3Mjk2OTAwNjY6c3BfbXRmOjMwMDA3MjA1MjEyMzIzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Warranty-82VG00ESIN%2Fdp%2FB0CJVGKM7D%2Fref%3Dsr_1_59_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690065%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
52,"ASUS Vivobook S 15 OLED, Intel Core i5-13500H 13th Gen, 15.6-inch 2.8K OLED 120Hz, Thin & Light Laptop (16GB/1TB SSD//Win11/Office 2021//Backlit/FingerPrint/75WHr/Cool Silver/1.7 Kg), S5504VA-MA553WS  ","78,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxODQzNjczODY5OTM5NzI1OjE3Mjk2OTAwNjY6c3BfbXRmOjMwMDI4Mjc3MTIyODkzMjo6MDo6&url=%2FASUS-i5-13500H-15-6-inch-FingerPrint-S5504VA-MA553WS%2Fdp%2FB09T8M31ML%2Fref%3Dsr_1_60_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690065%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
53,"Acer ALG Gaming Laptop 13th Gen Intel Core i7 Processor (16GB DDR4/512GB SSD/6GB RTX3050 Graphics/144Hz/Win11Home/Wifi 6) AL15G-53, 39.62cm (15.6"") FHD Display, Premium Metal Body, Steel Gray, 1.99KG  ","67,990",https://amazon.in//Acer-Processor-Graphics-Win11Home-AL15G-53/dp/B0DFHFCS4Y/ref=sr_1_61?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-61
54,HP 14s Core i3 12th Gen (8GB RAM/512GB SSD/FHD/14 (35.6 cm)/ Windows 11/ MS Office 21/Backlit Keyboard/Silver/1.46kg) dq5138TU Laptop  ,"36,880",https://amazon.in//HP-i3-1215U-14-inch-Speakers-14s-dq5138TU/dp/B0CXMX4NJ2/ref=sr_1_62?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-62
55,"HP 15s Core i5 12th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office/Backlit Keyboard/Silver/1.69 kg) fq5329TU Laptop  ","45,990",https://amazon.in//HP-Graphics-Backlit-fq5202TU-fq5329TU/dp/B0CJM5Z6FY/ref=sr_1_63?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-63
56,"Dell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  ","29,990",https://amazon.in//Dell-Inspiron-Processor-Window-Display/dp/B0DG5CY2Y2/ref=sr_1_64?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-64
57,"Acer [Smartchoice Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","35,499",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTLXMMC/ref=sr_1_65?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-65
58,"Acer Nitro V Gaming Laptop AMD Ryzen 7-7735HS with RTX 4050 6 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG  ","74,990",https://amazon.in//Acer-7-7735HS-Graphics-Windows-ANV15-41/dp/B0DFWRZLK5/ref=sr_1_66?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-66
59,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","27,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CKLN7PSZ/ref=sr_1_9?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.MRd60dKA8Kt0qkW_Qpv-3ImXq-WAJEHoB6gl6y-ZPQO-IKzwL-MiyTcUdmcfJVJJhZcSZQcD1u-1s_YD8jAzr2uZB6CNN0Ke6G6R4OplqxFaDC0W70WV8cs7fMuxU95hT-WgLtRaRwSOhzg5Ri8Q9xFzMfC4YUaijl1Y7jU4fYWrN_YN5Zef20L2OiaK69LhWYazzsfXlhyTU3mXNqy4Pbz4vf8RTi0DhY97i8ejKGU.UqDLepBJ2vgyq648JvqiaudVD3hPx-0vFQKwWtyso-w&dib_tag=se&keywords=laptop&qid=1729690040&sprefix=laptop%2Caps%2C293&sr=8-9
60,"HONOR MagicBook X16 (2024), 12th Gen Intel Core i5-12450H, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop (16GB/512GB PCIe SSD/Windows 11/ Full-Size Numeric Keyboard /1.68Kg), Gray  ","39,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Full-Size-Keyboard/dp/B0CRQB4HBP/ref=sr_1_67?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-67
61,"Samsung Galaxy Book3 Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin and Light Laptop (15.6 Inch, Silver, 1.58 Kg, with MS Office)  ","61,690",https://amazon.in//Samsung-Galaxy-Book3-Core-1355U/dp/B0CXJ3BVSL/ref=sr_1_68?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU&dib_tag=se&keywords=laptop&qid=1729690065&sprefix=laptop%2Caps%2C293&sr=8-68
62,"Dell 15 Thin & Light Laptop, Core i5-1235U Processor, 8GB RAM + 512GB SSD, 15.6"" FHD Window 11 + MSO '21, 15 Month McAfee, Spill-Resistant Keyboard, Black, 1.66kg  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToxODQzNjczODY5OTM5NzI1OjE3Mjk2OTAwNjY6c3BfYnRmOjMwMDM0OTExMjI2MjAzMjo6MDo6&url=%2FDell-i5-1235U-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0CSG4G18G%2Fref%3Dsr_1_69_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690065%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
63,"HP 15 AI PC Core Ultra 5 125H (16GB RAM/512GB SSD/FHD/Windows 11/MS Office'21/Backlit Keyboard/Metal Body/15.6"" (39.6cm)/Silver/1.65 kg) fd1099TU Laptop  ","70,999",https://amazon.in//sspa/click?ie=UTF8&spc=MToxODQzNjczODY5OTM5NzI1OjE3Mjk2OTAwNjY6c3BfYnRmOjMwMDM0MjQ3NzY5ODAzMjo6MDo6&url=%2FHP-Windows-Office21-Keyboard-fd1099TU%2Fdp%2FB0D262YX9D%2Fref%3Dsr_1_70_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.8_naQzRarmwMkrp_l_ujaGVwU6u7HLP8pbHn76TiPuNfZcPDP9Aa65UJIgunOqtuR1cV7JwsJ2A-b4X2fBm7I1SfnNv8gK0W7a7Y4Bc9F2AcDndXdRCBj1nWa4jwG6ADdi5W6DJIo_Np1UMWias4d30YK9YMAhqzZ0U-_-kwLjXoztU1v-oWzHBvKsatHNICOPmvvOTgWIsX5vTa-IvyTWZj-iiYWhLsuk5MSXiWEOg.MyAdUYRKIlH7qtzQwmupErwQN8uMQplggENH4HqjzvU%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690065%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
64,Mobilife LED Video Light Camera Light Laptop Light for Zoom Meeting Photography Lighting 100 LED Beads with Clip Dimmable and Rechargeable for Camera Selfie Stick Tripod Laptop Cellphone  ,"1,799",https://amazon.in/https://aax-eu.amazon.in/x/c/JE5pZladm_SUodQwwsRqKgUAAAGSuY_cywMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICAc-TdX/https://www.amazon.in/Photography-Rechargeable-Conference-Compatible-Cellphone/dp/B0B3JDWTNJ/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1%3Aamzn1.sym.0e800d3e-a8c4-466c-97dc-d089e27309f1&crid=XFGU4EUBZF6J&cv_ct_cx=laptop&dib=eyJ2IjoiMSJ9.cHO6g4hKjwopYLKwklHfFA.AlgilcBF2gd46o7CGkONZAtzSaBuNe3RyMGCNP9abO4&dib_tag=se&keywords=laptop&pd_rd_i=B0B3JDWTNJ&pd_rd_r=01d7ad7b-14c5-4e26-8be3-3c56ca2e57d1&pd_rd_w=Nn1GR&pd_rd_wg=zAhkr&pf_rd_p=0e800d3e-a8c4-466c-97dc-d089e27309f1&pf_rd_r=3B1E5G78PP10PZQ44DK9&qid=1729690065&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=laptop%2Caps%2C293&sr=1-49-06195d41-65bd-48f4-8e70-03d97b6094ec
65,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTYwNDUxNzk4NjE2MDc2OjE3Mjk2OTAwNzM6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzEzMDMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX24SZZ2%2Fref%3Dsr_1_65_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690073%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
